word,count,relative_use
skies,4,6.2625250501e-05
starving,4,6.2625250501e-05
aspects,1,1.56563126253e-05
endive,1,1.56563126253e-05
rejoin,1,1.56563126253e-05
dart,1,1.56563126253e-05
dark,6,9.39378757515e-05
darn,1,1.56563126253e-05
world,302,0.00472820641283
vague,1,1.56563126253e-05
bravery,2,3.13126252505e-05
clan,1,1.56563126253e-05
stranger,1,1.56563126253e-05
superiority,2,3.13126252505e-05
stationary,1,1.56563126253e-05
grouping,1,1.56563126253e-05
satisfactory,1,1.56563126253e-05
learning,2,3.13126252505e-05
lebanon,3,4.69689378758e-05
racial,2,3.13126252505e-05
thinks,6,9.39378757515e-05
scandals,1,1.56563126253e-05
there'll,1,1.56563126253e-05
substance,1,1.56563126253e-05
seaman,1,1.56563126253e-05
exit,1,1.56563126253e-05
contingent,1,1.56563126253e-05
power,49,0.000767159318637
ration,2,3.13126252505e-05
leadership,62,0.000970691382766
pluralism,1,1.56563126253e-05
throwback,1,1.56563126253e-05
stone,1,1.56563126253e-05
package,4,6.2625250501e-05
industry,1,1.56563126253e-05
neighbor,8,0.000125250501002
act,47,0.000735846693387
luck,5,7.82815631263e-05
image,1,1.56563126253e-05
homeless,5,7.82815631263e-05
parties,11,0.000172219438878
wade,3,4.69689378758e-05
her,22,0.000344438877756
hey,2,3.13126252505e-05
futile,1,1.56563126253e-05
tireless,1,1.56563126253e-05
recommends,1,1.56563126253e-05
complete,10,0.000156563126253
child's,3,4.69689378758e-05
technologies,3,4.69689378758e-05
with,417,0.00652868236473
buying,1,1.56563126253e-05
abused,1,1.56563126253e-05
they're,31,0.000485345691383
october,3,4.69689378758e-05
age,12,0.000187875751503
darker,1,1.56563126253e-05
detailed,1,1.56563126253e-05
gone,6,9.39378757515e-05
invigorating,1,1.56563126253e-05
exhausted,2,3.13126252505e-05
certain,19,0.00029746993988
am,70,0.00109594188377
wartime,1,1.56563126253e-05
an,156,0.00244238476954
as,299,0.00468123747495
at,210,0.0032878256513
walks,1,1.56563126253e-05
watched,6,9.39378757515e-05
dawn,1,1.56563126253e-05
managing,2,3.13126252505e-05
