word,count,relative_use
circulating,2,2.10619431749e-05
propagandism,1,1.05309715874e-05
merit,6,6.31858295246e-05
bright,2,2.10619431749e-05
inconsistent,5,5.26548579372e-05
descendant,1,1.05309715874e-05
otis,2,2.10619431749e-05
tears,4,4.21238863498e-05
going,9,9.47787442869e-05
outrage,1,1.05309715874e-05
mind---and,1,1.05309715874e-05
robe,2,2.10619431749e-05
congressional,10,0.000105309715874
carolina,33,0.000347522062385
guarded,3,3.15929147623e-05
revolutionized,4,4.21238863498e-05
d'affaires,1,1.05309715874e-05
awaiting,1,1.05309715874e-05
resource,1,1.05309715874e-05
roger,4,4.21238863498e-05
liable,1,1.05309715874e-05
where,55,0.000579203437309
mifflin,1,1.05309715874e-05
us,226,0.00237999957876
overflowed,1,1.05309715874e-05
aroused,2,2.10619431749e-05
morocco,2,2.10619431749e-05
representatives,29,0.000305398176036
bureau,3,3.15929147623e-05
affecting,1,1.05309715874e-05
illiberal,1,1.05309715874e-05
annexing,2,2.10619431749e-05
awards,1,1.05309715874e-05
menacing,1,1.05309715874e-05
well-protected,1,1.05309715874e-05
suppressed,8,8.42477726995e-05
then---could,1,1.05309715874e-05
farcical,1,1.05309715874e-05
many,71,0.000747698982708
thickly,1,1.05309715874e-05
deduction,2,2.10619431749e-05
demur,2,2.10619431749e-05
expended,4,4.21238863498e-05
inclining,2,2.10619431749e-05
nation---that,1,1.05309715874e-05
adjudication,3,3.15929147623e-05
sentinel,1,1.05309715874e-05
extinct,4,4.21238863498e-05
buren,2,2.10619431749e-05
west,36,0.000379114977148
concede,1,1.05309715874e-05
breath,6,6.31858295246e-05
almighty,5,5.26548579372e-05
anticipations,1,1.05309715874e-05
combined,3,3.15929147623e-05
settled--the,1,1.05309715874e-05
overland,1,1.05309715874e-05
wants,3,3.15929147623e-05
postage,2,2.10619431749e-05
enable,3,3.15929147623e-05
influence,13,0.000136902630637
thousand,18,0.000189557488574
formed,21,0.000221150403336
extant,2,2.10619431749e-05
former,25,0.000263274289686
henry's,2,2.10619431749e-05
polls,1,1.05309715874e-05
prominence,1,1.05309715874e-05
endures,1,1.05309715874e-05
surgeon-general,1,1.05309715874e-05
intimately,3,3.15929147623e-05
invoking,1,1.05309715874e-05
overcome,1,1.05309715874e-05
newspaper,5,5.26548579372e-05
situation,4,4.21238863498e-05
constituency,2,2.10619431749e-05
meade's,2,2.10619431749e-05
perpetuate,8,8.42477726995e-05
brow,2,2.10619431749e-05
engaged,15,0.000157964573812
fame,4,4.21238863498e-05
